best.bag_acc,best.bag_auc,best.count_acc,best.count_mae,best.epoch,best.epoch_seconds,best.expected_signed_count_mae,best.expected_sum_mae,best.instance_acc,best.instance_auc,best.instance_digit_acc,best.nll,best.peak_cuda_mem_mb,best.signed_count_acc,best.signed_count_mae,best.sum_acc,best.sum_mae,best.train_nll,best.zero_expected_abs_error,best.zero_fraction,best.zero_signed_count_acc,config.bag_size_mean,config.bag_size_std,config.balanced_binary,config.cancellation_heavy,config.dataset,config.dataset_root,config.em_temperature,config.entropy_weight,config.experiment,config.method,config.objective,config.seed,config.target_digit,config.train_bags,run_dir,source
0.9879999756813049,0.999964,0.9150000214576721,0.09099999815225601,9,88.51345124840736,,,0.9907547235488892,0.9992980194089596,,0.24690740013122559,455.49462890625,,,,,0.017415161219239236,,,,10,2,True,,MNIST,data,0.5,0.01,mnist_bags,conv,hard_em,2,9,5000,runs/neurips_pilot_preleave_20260504_1619/posterior_hard_em_n10_train5000_s2/mnist_bags/conv_hard_em/MNIST/20260504T205205Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/posterior_hard_em_n10_train5000_s2/mnist_bags_conv_hard_em_s2.json
0.9549999833106995,0.999968,0.878000020980835,0.12700000405311584,25,31.211097482591867,,,0.9866331815719604,0.9985772420463431,,0.3234059143066406,431.9638671875,,,,,0.14588338196277617,,,,10,2,True,,MNIST,data,0.5,0.01,mnist_bags,conv,nll,0,9,1000,runs/neurips_pilot_preleave_20260504_1619/posterior_nll_n10_train1000_s0/mnist_bags/conv_nll/MNIST/20260504T163350Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/posterior_nll_n10_train1000_s0/mnist_bags_conv_s0.json
0.984000027179718,0.999544,0.8880000114440918,0.11800000071525574,35,22.04398261383176,,,0.9880390167236328,0.999257054857238,,0.3495895137786865,431.3544921875,,,,,0.0494779796898365,,,,10,2,True,,MNIST,data,0.5,0.01,mnist_bags,conv,nll,1,9,1000,runs/neurips_pilot_preleave_20260504_1619/posterior_nll_n10_train1000_s1/mnist_bags/conv_nll/MNIST/20260504T165706Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/posterior_nll_n10_train1000_s1/mnist_bags_conv_s1.json
0.9829999804496765,0.999968,0.9070000052452087,0.10000000149011612,48,31.372836120426655,,,0.9894483089447021,0.9987351571088622,,0.323060320854187,432.787109375,,,,,0.0364565931558609,,,,10,2,True,,MNIST,data,0.5,0.01,mnist_bags,conv,nll,2,9,1000,runs/neurips_pilot_preleave_20260504_1619/posterior_nll_n10_train1000_s2/mnist_bags/conv_nll/MNIST/20260504T174455Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/posterior_nll_n10_train1000_s2/mnist_bags_conv_s2.json
0.949999988079071,0.99998,0.8930000066757202,0.10999999940395355,5,91.70812219008803,,,0.9887437224388123,0.9991693933407416,,0.274254451751709,455.36962890625,,,,,0.2531122983932495,,,,10,2,True,,MNIST,data,0.5,0.01,mnist_bags,conv,nll,0,9,5000,runs/neurips_pilot_preleave_20260504_1619/posterior_nll_n10_train5000_s0/mnist_bags/conv_nll/MNIST/20260504T180841Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/posterior_nll_n10_train5000_s0/mnist_bags_conv_s0.json
0.9810000061988831,0.9996,0.921999990940094,0.07900000363588333,7,88.61970951780677,,,0.9923610687255859,0.9994672438191958,,0.215288339138031,455.44775390625,,,,,0.17350160021185876,,,,10,2,True,,MNIST,data,0.5,0.01,mnist_bags,conv,nll,1,9,5000,runs/neurips_pilot_preleave_20260504_1619/posterior_nll_n10_train5000_s1/mnist_bags/conv_nll/MNIST/20260504T194207Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/posterior_nll_n10_train5000_s1/mnist_bags_conv_s1.json
0.9940000176429749,0.999964,0.9259999990463257,0.07999999821186066,26,86.99006570503116,,,0.9917595982551575,0.9996863140165697,,0.2906109490394592,455.49462890625,,,,,0.0221810626745224,,,,10,2,True,,MNIST,data,0.5,0.01,mnist_bags,conv,nll,2,9,5000,runs/neurips_pilot_preleave_20260504_1619/posterior_nll_n10_train5000_s2/mnist_bags/conv_nll/MNIST/20260504T205205Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/posterior_nll_n10_train5000_s2/mnist_bags_conv_s2.json
0.9570000171661377,0.999956,0.8849999904632568,0.11900000274181366,35,28.98633151501417,,,0.987537682056427,0.9988382825040129,,0.3225469264984131,431.61474609375,,,,,0.006970393218100071,,,,10,2,True,,MNIST,data,0.5,0.01,mnist_bags,conv,tempered_em,0,9,1000,runs/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n10_train1000_s0/mnist_bags/conv_tempered_em/MNIST/20260504T163350Z_gpusystem_s0,results/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n10_train1000_s0/mnist_bags_conv_tempered_em_s0.json
0.9879999756813049,0.999544,0.8889999985694885,0.12600000202655792,35,27.55484962463379,,,0.987234890460968,0.9991907724964622,,0.3838721532821655,431.3544921875,,,,,0.006422291500493884,,,,10,2,True,,MNIST,data,0.5,0.01,mnist_bags,conv,tempered_em,1,9,1000,runs/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n10_train1000_s1/mnist_bags/conv_tempered_em/MNIST/20260504T172126Z_gpusystem_s1,results/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n10_train1000_s1/mnist_bags_conv_tempered_em_s1.json
0.9760000109672546,0.999944,0.9070000052452087,0.09799999743700027,48,29.287283323705196,,,0.9896492958068848,0.9984851563875081,,0.32435638761520386,432.787109375,,,,,0.0051257168296724555,,,,10,2,True,,MNIST,data,0.5,0.01,mnist_bags,conv,tempered_em,2,9,1000,runs/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n10_train1000_s2/mnist_bags/conv_tempered_em/MNIST/20260504T174455Z_gpusystem_s2,results/neurips_pilot_preleave_20260504_1619/posterior_tempered_em_n10_train1000_s2/mnist_bags_conv_tempered_em_s2.json
