best.bag_acc,best.bag_auc,best.bag_bce,best.count_acc,best.count_mae,best.epoch,best.epoch_seconds,best.instance_acc,best.instance_auc,best.nll,best.peak_cuda_mem_mb,best.train_bce,best.train_nll,config.bag_size_mean,config.bag_size_std,config.balanced_binary,config.dataset,config.dataset_root,config.experiment,config.gated,config.method,config.seed,config.target_digit,config.train_bags,run_dir,source
0.972000002861023,0.995904,0.08940972873568535,,,20,0.24893296509981155,,0.6365752459151336,,433.09423828125,0.025044313348829745,,10,2,True,MNIST,data,mnist_bags,False,attention,0,9,500,runs_pilot20/mnist_bags/attention/MNIST/20260504T160428Z_gpusystem_s0,results/mnist_bags_pilot20/mnist_bags_attention_s0.json
0.972000002861023,0.999632,,0.8119999766349792,0.2240000069141388,20,0.32536640390753746,0.9803014993667603,0.9961930999711899,0.634160930633545,431.96826171875,,0.6009253888130188,10,2,True,MNIST,data,mnist_bags,,conv,0,9,500,runs_pilot20/mnist_bags/conv/MNIST/20260504T160153Z_gpusystem_s0,results/mnist_bags_pilot20/mnist_bags_conv_s0.json
0.972000002861023,0.999632,,0.8119999766349792,0.2240000069141388,20,0.3456909917294979,0.9803014993667603,0.9961930999711899,0.634160930633545,431.96826171875,,0.6009253888130188,10,2,True,MNIST,data,mnist_bags,,dp,0,9,500,runs_pilot20/mnist_bags/dp/MNIST/20260504T160410Z_gpusystem_s0,results/mnist_bags_pilot20/mnist_bags_dp_s0.json
0.9700000286102295,0.993568,0.09786352828145027,,,20,0.26258813962340355,,0.6167972897888628,,433.31201171875,0.027536001214757563,,10,2,True,MNIST,data,mnist_bags,True,gated_attention,0,9,500,runs_pilot20/mnist_bags/gated_attention/MNIST/20260504T160439Z_gpusystem_s0,results/mnist_bags_pilot20/mnist_bags_gated_attention_s0.json
