aggregate_nll,bag_size,bag_size_mean,best_epoch,best_val_loss,cancellation_heavy,classification,composite_count_nll,eps,equiv_forward_loss_difference,equiv_logit_gradient_difference,equiv_per_class_pmf_difference,equiv_scope,expected_aggregate_mae,family,gaussian_nll,hist_count_mae,instance_acc,instance_auc,lr,macro_f1,method,mode_aggregate_acc,mode_aggregate_mae,recommended_label,rounded_expected_acc,rounded_expected_mae,run_dir,seed,selection_metric,source,task,test_bags,test_expected_sum_mae,test_gaussian_nll,test_instance_acc,test_manifest_hash,test_rounded_sum_acc,train_bags,train_manifest_hash,val_bags
nan,,10,,,True,,,,,,,,0.22466067969799042,scalar,-0.7424774169921875,,0.9808021187782288,0.989103117808532,,,Gaussian-AMLE,0.8360000252723694,0.16699999570846558,,0.8360000252723694,0.16699999570846558,,1,,results/rebuttal/gaussian_selected/runs/signed_gaussian_amle_n10_train1000_cancel_s1_lr1e-03_eps1e-04_cfdf9520_20260725T234917Z,signed,,,,,,,1000,,
nan,,10,,,True,,,,,,,,0.22643142938613892,scalar,-0.560649573802948,,0.9818108677864075,0.9914713378735519,,,Gaussian-AMLE,0.8370000123977661,0.16500000655651093,,0.8370000123977661,0.16500000655651093,,2,,results/rebuttal/gaussian_selected/runs/signed_gaussian_amle_n10_train1000_cancel_s2_lr1e-03_eps1e-04_cfdf9520_20260725T234937Z,signed,,,,,,,1000,,
nan,,10,,,False,,,,,,,,0.21096883714199066,scalar,-0.7773232460021973,,0.9849246144294739,0.9911985885228537,,,Gaussian-AMLE,0.8579999804496765,0.14499999582767487,,0.8579999804496765,0.14499999582767487,,0,,results/rebuttal/gaussian_selected/runs/signed_gaussian_amle_n10_train1000_random_s0_lr1e-03_eps1e-04_cfdf9520_20260725T234858Z,signed,,,,,,,1000,,
nan,,10,,,False,,,,,,,,0.234758660197258,scalar,-0.6491934657096863,,0.9825108051300049,0.9908406753263945,,,Gaussian-AMLE,0.8579999804496765,0.1469999998807907,,0.8579999804496765,0.1469999998807907,,1,,results/rebuttal/gaussian_selected/runs/signed_gaussian_amle_n10_train1000_random_s1_lr1e-03_eps1e-04_cfdf9520_20260725T234917Z,signed,,,,,,,1000,,
nan,,10,,,False,,,,,,,,0.25653472542762756,scalar,-0.6583018898963928,,0.981006920337677,0.9934104265285078,,,Gaussian-AMLE,0.8370000123977661,0.1679999977350235,,0.8370000123977661,0.1679999977350235,,2,,results/rebuttal/gaussian_selected/runs/signed_gaussian_amle_n10_train1000_random_s2_lr1e-03_eps1e-04_cfdf9520_20260725T234936Z,signed,,,,,,,1000,,
nan,,10,,,,,,,,,,,3.0320847034454346,scalar,,,0.19608040153980255,,,,MSE,nan,nan,,0.10599999874830246,3.009999990463257,,0,,runs/rebuttal_mse_digit_sum_n10_train1000/mnist_digit_sum_baseline/mse/MNIST/20260725T233330Z_gpusystem_s0,digit_sum,,,,,,,1000,,
nan,,10,,,,,,,,,,,2.809023380279541,scalar,,,0.24746204912662506,,,,MSE,nan,nan,,0.1120000034570694,2.7869999408721924,,1,,runs/rebuttal_mse_digit_sum_n10_train1000/mnist_digit_sum_baseline/mse/MNIST/20260725T233434Z_gpusystem_s1,digit_sum,,,,,,,1000,,
nan,,10,,,,,,,,,,,2.740835189819336,scalar,,,0.19797004759311676,,,,MSE,nan,nan,,0.10199999809265137,2.7300000190734863,,2,,runs/rebuttal_mse_digit_sum_n10_train1000/mnist_digit_sum_baseline/mse/MNIST/20260725T233535Z_gpusystem_s2,digit_sum,,,,,,,1000,,
nan,,10,,,True,,,,,,,,0.12119133025407791,scalar,,,0.9917588233947754,0.9970694904204617,,,MSE,0.9290000200271606,0.07100000232458115,,0.9290000200271606,0.07100000232458115,,0,,runs/server4090_signed_mse_baseline/signed_mse_n10_train1000_cancel_s0/signed_mnist_baseline/mse/MNIST/20260507T021232Z_gpusystem_s0,signed,,,,,,,1000,,
nan,,10,,,True,,,,,,,,0.13030123710632324,scalar,,,0.990652322769165,0.9959072002580016,,,MSE,0.9129999876022339,0.08799999952316284,,0.9129999876022339,0.08799999952316284,,1,,runs/server4090_signed_mse_baseline/signed_mse_n10_train1000_cancel_s1/signed_mnist_baseline/mse/MNIST/20260507T021232Z_gpusystem_s1,signed,,,,,,,1000,,
nan,,10,,,True,,,,,,,,0.14063340425491333,scalar,,,0.9901517629623413,0.9954415886150203,,,MSE,0.9120000004768372,0.09000000357627869,,0.9120000004768372,0.09000000357627869,,2,,runs/server4090_signed_mse_baseline/signed_mse_n10_train1000_cancel_s2/signed_mnist_baseline/mse/MNIST/20260507T021232Z_gpusystem_s2,signed,,,,,,,1000,,
nan,,10,,,False,,,,,,,,0.6275297999382019,scalar,,,0.8987939953804016,0.9347496074942694,,,MSE,0.4790000021457672,0.5839999914169312,,0.4790000021457672,0.5839999914169312,,0,,runs/server4090_signed_mse_baseline/signed_mse_n10_train1000_random_s0/signed_mnist_baseline/mse/MNIST/20260507T020935Z_gpusystem_s0,signed,,,,,,,1000,,
