best.bag_acc,best.bag_auc,best.bag_bce,best.count_acc,best.count_mae,best.epoch,best.instance_acc,best.instance_auc,best.nll,best.train_bce,best.train_nll,config.bag_size_mean,config.bag_size_std,config.balanced_binary,config.dataset,config.dataset_root,config.experiment,config.gated,config.method,config.seed,config.target_digit,config.train_bags,run_dir,source
0.906000018119812,0.976096,0.23573280429840088,,,5,,0.6720699571963616,,0.2581539008617401,,10,2,True,MNIST,data,mnist_bags,False,attention,0,9,500,runs_pilot/mnist_bags/attention/MNIST/20260504T155816Z_gpusystem_s0,results/mnist_bags_pilot/mnist_bags_attention_s0.json
0.5059999823570251,0.92918,,0.11999999731779099,1.8009999990463257,5,0.8748743534088135,0.9525671379182615,2.506223457336426,,2.8913891487121584,10,2,True,MNIST,data,mnist_bags,,conv,0,9,500,runs_pilot/mnist_bags/conv/MNIST/20260504T155451Z_gpusystem_s0,results/mnist_bags_pilot/mnist_bags_conv_s0.json
0.5059999823570251,0.92918,,0.11999999731779099,1.8009999990463257,5,0.8748743534088135,0.9525671379182615,2.506223457336426,,2.8913891487121584,10,2,True,MNIST,data,mnist_bags,,dp,0,9,500,runs_pilot/mnist_bags/dp/MNIST/20260504T155506Z_gpusystem_s0,results/mnist_bags_pilot/mnist_bags_dp_s0.json
0.9200000166893005,0.972312,0.21574002933502198,,,5,,0.6676256842408528,,0.277875551700592,,10,2,True,MNIST,data,mnist_bags,True,gated_attention,0,9,500,runs_pilot/mnist_bags/gated_attention/MNIST/20260504T155858Z_gpusystem_s0,results/mnist_bags_pilot/mnist_bags_gated_attention_s0.json
