best.aggregate_ece,best.epoch,best.epoch_seconds,best.expected_sum_mae,best.instance_label_acc,best.nll,best.peak_cuda_mem_mb,best.sum_acc,best.sum_mae,best.train_nll,config.augment,config.bag_size_max,config.bag_size_mean,config.bag_size_min,config.bag_size_std,config.dataset,config.dataset_root,config.download,config.experiment,config.lr,config.model,config.noise_sigma,config.num_classes,config.per_class_cap,config.pretrained,config.seed,config.svhn_train_split_fallback,config.test_bags,config.train_bags,config.weight_decay,final.aggregate_ece,final.epoch,final.epoch_seconds,final.expected_sum_mae,final.instance_label_acc,final.nll,final.peak_cuda_mem_mb,final.sum_acc,final.sum_mae,final.train_nll,run_dir,selection_metric,source,tail5.tail5_aggregate_ece,tail5.tail5_expected_sum_mae,tail5.tail5_instance_label_acc,tail5.tail5_nll,tail5.tail5_sum_acc
0.04524828866124153,48,61.25246173515916,0.4769275486469269,0.9750000238418579,0.3513957719008128,194.05859375,0.9066666960716248,0.3166666626930237,0.005469483006745577,False,5,10.0,3,2.0,MNIST,data,False,ultramnist,0.0005,patch_cnn,0.0,10,,False,0,,300,800,0.0,0.030620718374848366,60,65.32563692331314,0.49841544032096863,0.9708333611488342,0.38356759150822956,194.05859375,0.8966666460037231,0.4033333361148834,0.0027941912529058756,runs/atomic_sum_server4090_ultramnist_20260506_1758/atomic_sum/pca/ultramnist/20260506T175848Z_gpusystem_s0,test_nll,results/atomic_sum_server4090_ultramnist_20260506_1758/ultramnist_pca_s0.json,0.03427896983921528,0.4956549346446991,0.9730000138282776,0.37798909264802927,0.8980000019073486
0.045357462018728256,57,61.662811152637005,0.4780517518520355,0.9758333563804626,0.31530219554901123,194.05859375,0.903333306312561,0.3499999940395355,0.004004067815840244,False,5,10.0,3,2.0,MNIST,data,False,ultramnist,0.0005,patch_cnn,0.0,10,,False,1,,300,800,0.0,0.029590081423521042,60,5.809301294386387,0.5159850716590881,0.9741666913032532,0.3331612436970075,194.05859375,0.8999999761581421,0.3566666543483734,0.00347476570867002,runs/atomic_sum_server4090_ultramnist_20260506_1758/atomic_sum/pca/ultramnist/20260506T175848Z_gpusystem_s1,test_nll,results/atomic_sum_server4090_ultramnist_20260506_1758/ultramnist_pca_s1.json,0.03677022010087967,0.5064293026924134,0.9743333578109741,0.341361204624176,0.8979999780654907
0.045105770230293274,49,66.06088803708553,0.45578837394714355,0.9775000214576721,0.33230617304642995,194.05859375,0.9100000262260437,0.2966666519641876,0.004187603848986327,False,5,10.0,3,2.0,MNIST,data,False,ultramnist,0.0005,patch_cnn,0.0,10,,False,2,,300,800,0.0,0.03587906062602997,60,4.292650181800127,0.4561019241809845,0.9775000214576721,0.33838403642177584,194.05859375,0.9100000262260437,0.2966666519641876,0.0024122440395876765,runs/atomic_sum_server4090_ultramnist_20260506_1758/atomic_sum/pca/ultramnist/20260506T175848Z_gpusystem_s2,test_nll,results/atomic_sum_server4090_ultramnist_20260506_1758/ultramnist_pca_s2.json,0.035950221866369245,0.48523086309432983,0.9753333568572998,0.35547248550256094,0.903333330154419
0.040243424475193024,55,62.522462639957666,0.49167561531066895,0.9741666913032532,0.3133943390846252,194.05859375,0.8966666460037231,0.39666667580604553,0.004446832067333162,False,5,10.0,3,2.0,MNIST,data,False,ultramnist,0.0005,patch_cnn,0.0,10,,False,3,,300,800,0.0,0.035181790590286255,60,0.8566300608217716,0.5212865471839905,0.9700000286102295,0.3499383020401001,194.05859375,0.8866666555404663,0.41333332657814026,0.003262441838160157,runs/atomic_sum_server4090_ultramnist_20260506_1758/atomic_sum/pca/ultramnist/20260506T175848Z_gpusystem_s3,test_nll,results/atomic_sum_server4090_ultramnist_20260506_1758/ultramnist_pca_s3.json,0.03872052766382694,0.505641120672226,0.9708333492279053,0.3446875387529532,0.8879999876022339
0.04461740329861641,60,0.7066341489553452,0.4107087254524231,0.9691666960716248,0.32260216971238453,194.05859375,0.8866666555404663,0.34333333373069763,0.0031244563614018263,False,5,10.0,3,2.0,MNIST,data,False,ultramnist,0.0005,patch_cnn,0.0,10,,False,4,False,300,800,0.0,0.04461740329861641,60,0.7066341489553452,0.4107087254524231,0.9691666960716248,0.32260216971238453,194.05859375,0.8866666555404663,0.34333333373069763,0.0031244563614018263,runs/atomic_sum_server4090_ultramnist_20260506_1758/atomic_sum/pca/ultramnist/20260506T190127Z_gpusystem_s4,test_nll,results/atomic_sum_server4090_ultramnist_20260506_1758/ultramnist_pca_s4.json,0.03859478197991848,0.4455450475215912,0.9695000171661377,0.3532573612531027,0.8846666574478149
